Season,Slot,StrongSeed,WeakSeed,StrongTeamName,WeakTeamName,StrongTeamSeed,WeakTeamSeed,StrongID,WeakID
2011,R1X6,X06,X11,Cincinnati,Missouri,X06,X11,1153,1281
2011,R1X7,X07,X10,Temple,Penn St.,X07,X10,1396,1336
2011,R1X8,X08,X09,Michigan,Tennessee,X08,X09,1276,1397
2011,R1Y1,Y01,Y16,Pittsburgh,UNC Asheville,Y01,Y16,1338,1421
2011,R1Y2,Y02,Y15,Florida,UC Santa Barbara,Y02,Y15,1196,1364
2011,R1Y3,Y03,Y14,BYU,Wofford,Y03,Y14,1140,1459
2011,R1Y4,Y04,Y13,Wisconsin,Belmont,Y04,Y13,1458,1125
2011,R1Y5,Y05,Y12,Kansas St.,Utah St.,Y05,Y12,1243,1429
2011,R1Y6,Y06,Y11,St. John's,Gonzaga,Y06,Y11,1385,1211
2011,R1Y7,Y07,Y10,UCLA,Michigan St.,Y07,Y10,1417,1277
2011,R1Y8,Y08,Y09,Butler,Old Dominion,Y08,Y09,1139,1330
2011,R1Z1,Z01,Z16,Kansas,Boston Univ,Z01,Z16,1242,1131
2011,R1Z2,Z02,Z15,Notre Dame,Akron,Z02,Z15,1323,1103
2011,R1Z3,Z03,Z14,Purdue,Saint Peter's,Z03,Z14,1345,1389
2011,R1Z4,Z04,Z13,Louisville,Morehead St.,Z04,Z13,1257,1287
2011,R1Z5,Z05,Z12,Vanderbilt,Richmond,Z05,Z12,1435,1350
2011,R1Z6,Z06,Z11,Georgetown,VCU,Z06,Z11,1207,1433
2011,R1Z7,Z07,Z10,Texas A&M,Florida St.,Z07,Z10,1401,1199
2011,R1Z8,Z08,Z09,UNLV,Illinois,Z08,Z09,1424,1228
2011,R2W1,R1W1,R1W8,Ohio St.,George Mason,W01,W08,1326,1206
2011,R2W2,R1W2,R1W7,North Carolina,Washington,W02,W07,1314,1449
2011,R2W3,R1W3,R1W6,Syracuse,Marquette,W03,W11,1393,1266
2011,R2W4,R1W4,R1W5,Kentucky,West Virginia,W04,W05,1246,1452
2011,R2X1,R1X1,R1X8,Duke,Michigan,X01,X08,1181,1276
2011,R2X2,R1X2,R1X7,San Diego St.,Temple,X02,X07,1361,1396
2011,R2X3,R1X3,R1X6,Connecticut,Cincinnati,X03,X06,1163,1153
2011,R2X4,R1X4,R1X5,Texas,Arizona,X04,X05,1400,1112
2011,R2Y1,R1Y1,R1Y8,Pittsburgh,Butler,Y01,Y08,1338,1139
2011,R2Y2,R1Y2,R1Y7,Florida,UCLA,Y02,Y07,1196,1417
2011,R2Y3,R1Y3,R1Y6,BYU,Gonzaga,Y03,Y11,1140,1211
2011,R2Y4,R1Y4,R1Y5,Wisconsin,Kansas St.,Y04,Y05,1458,1243
2011,R2Z1,R1Z1,R1Z8,Kansas,Illinois,Z01,Z09,1242,1228
2011,R2Z2,R1Z2,R1Z7,Notre Dame,Florida St.,Z02,Z10,1323,1199
2011,R2Z3,R1Z3,R1Z6,Purdue,VCU,Z03,Z11,1345,1433
2011,R2Z4,R1Z4,R1Z5,Richmond,Morehead St.,Z12,Z13,1350,1287
2011,R3W1,R2W1,R2W4,Ohio St.,Kentucky,W01,W04,1326,1246
2011,R3W2,R2W2,R2W3,North Carolina,Marquette,W02,W11,1314,1266
2011,R3X1,R2X1,R2X4,Duke,Arizona,X01,X05,1181,1112
2011,R3X2,R2X2,R2X3,San Diego St.,Connecticut,X02,X03,1361,1163
2011,R3Y1,R2Y1,R2Y4,Wisconsin,Butler,Y04,Y08,1458,1139
2011,R3Y2,R2Y2,R2Y3,Florida,BYU,Y02,Y03,1196,1140
2011,R3Z1,R2Z1,R2Z4,Kansas,Richmond,Z01,Z12,1242,1350
2011,R3Z2,R2Z2,R2Z3,Florida St.,VCU,Z10,Z11,1199,1433
2011,R4W1,R3W1,R3W2,North Carolina,Kentucky,W02,W04,1314,1246
2011,R4X1,R3X1,R3X2,Connecticut,Arizona,X03,X05,1163,1112
2011,R4Y1,R3Y1,R3Y2,Florida,Butler,Y02,Y08,1196,1139
2011,R4Z1,R3Z1,R3Z2,Kansas,VCU,Z01,Z11,1242,1433
2011,R5WX,R4W1,R4X1,Connecticut,Kentucky,X03,W04,1163,1246
2011,R5YZ,R4Y1,R4Z1,Butler,VCU,Y08,Z11,1139,1433
2011,R6CH,R5WX,R5YZ,Connecticut,Butler,X03,Y08,1163,1139
2011,W12,W12a,W12b,Clemson,UAB,W12a,W12b,1155,1412
2011,W16,W16a,W16b,Alabama St.,UT San Antonio,W16a,W16b,1106,1427
2011,Y16,Y16a,Y16b,Ark Little Rock,UNC Asheville,Y16a,Y16b,1114,1421
2011,Z11,Z11a,Z11b,USC,VCU,Z11a,Z11b,1425,1433
2012,R1W1,W01,W16,Syracuse,UNC Asheville,W01,W16,1393,1421
2012,R1W2,W02,W15,Ohio St.,Loyola MD,W02,W15,1326,1259
2012,R1W3,W03,W14,Florida St.,St. Bonaventure,W03,W14,1199,1382
2012,R1W4,W04,W13,Wisconsin,Montana,W04,W13,1458,1285
2012,R1W5,W05,W12,Vanderbilt,Harvard,W05,W12,1435,1217
2012,R1W6,W06,W11,Cincinnati,Texas,W06,W11,1153,1400
2012,R1W7,W07,W10,Gonzaga,West Virginia,W07,W10,1211,1452
2012,R1W8,W08,W09,Kansas St.,Southern Miss,W08,W09,1243,1379
2012,R1X1,X01,X16,North Carolina,Vermont,X01,X16,1314,1436
2012,R1X2,X02,X15,Kansas,Detroit,X02,X15,1242,1178
2012,R1X3,X03,X14,Georgetown,Belmont,X03,X14,1207,1125
2012,R1X4,X04,X13,Michigan,Ohio,X04,X13,1276,1325
2012,R1X5,X05,X12,Temple,South Florida,X05,X12,1396,1378
2012,R1X6,X06,X11,San Diego St.,NC State,X06,X11,1361,1301
2012,R1X7,X07,X10,Saint Mary's,Purdue,X07,X10,1388,1345
2012,R1X8,X08,X09,Creighton,Alabama,X08,X09,1166,1104
2012,R1Y1,Y01,Y16,Kentucky,WKU,Y01,Y16,1246,1443
2012,R1Y2,Y02,Y15,Duke,Lehigh,Y02,Y15,1181,1250
2012,R1Y3,Y03,Y14,Baylor,S Dakota St.,Y03,Y14,1124,1355
2012,R1Y4,Y04,Y13,Indiana,New Mexico St.,Y04,Y13,1231,1308
2012,R1Y5,Y05,Y12,Wichita St.,VCU,Y05,Y12,1455,1433
2012,R1Y6,Y06,Y11,UNLV,Colorado,Y06,Y11,1424,1160
2012,R1Y7,Y07,Y10,Notre Dame,Xavier,Y07,Y10,1323,1462
2012,R1Y8,Y08,Y09,Iowa St.,Connecticut,Y08,Y09,1235,1163
2012,R1Z1,Z01,Z16,Michigan St.,LIU Brooklyn,Z01,Z16,1277,1254
2012,R1Z2,Z02,Z15,Missouri,Norfolk St.,Z02,Z15,1281,1313
2012,R1Z3,Z03,Z14,Marquette,BYU,Z03,Z14,1266,1140
2012,R1Z4,Z04,Z13,Louisville,Davidson,Z04,Z13,1257,1172
2012,R1Z5,Z05,Z12,New Mexico,Long Beach St.,Z05,Z12,1307,1253
2012,R1Z6,Z06,Z11,Murray St.,Colorado St.,Z06,Z11,1293,1161
2012,R1Z7,Z07,Z10,Florida,Virginia,Z07,Z10,1196,1438
2012,R1Z8,Z08,Z09,Memphis,Saint Louis,Z08,Z09,1272,1387
2012,R2W1,R1W1,R1W8,Syracuse,Kansas St.,W01,W08,1393,1243
2012,R2W2,R1W2,R1W7,Ohio St.,Gonzaga,W02,W07,1326,1211
2012,R2W3,R1W3,R1W6,Florida St.,Cincinnati,W03,W06,1199,1153
2012,R2W4,R1W4,R1W5,Wisconsin,Vanderbilt,W04,W05,1458,1435
2012,R2X1,R1X1,R1X8,North Carolina,Creighton,X01,X08,1314,1166
2012,R2X2,R1X2,R1X7,Kansas,Purdue,X02,X10,1242,1345
2012,R2X3,R1X3,R1X6,Georgetown,NC State,X03,X11,1207,1301
2012,R2X4,R1X4,R1X5,Ohio,South Florida,X13,X12,1325,1378
2012,R2Y1,R1Y1,R1Y8,Kentucky,Iowa St.,Y01,Y08,1246,1235
2012,R2Y2,R1Y2,R1Y7,Xavier,Lehigh,Y10,Y15,1462,1250
2012,R2Y3,R1Y3,R1Y6,Baylor,Colorado,Y03,Y11,1124,1160
2012,R2Y4,R1Y4,R1Y5,Indiana,VCU,Y04,Y12,1231,1433
2012,R2Z1,R1Z1,R1Z8,Michigan St.,Saint Louis,Z01,Z09,1277,1387
2012,R2Z2,R1Z2,R1Z7,Florida,Norfolk St.,Z07,Z15,1196,1313
2012,R2Z3,R1Z3,R1Z6,Marquette,Murray St.,Z03,Z06,1266,1293
2012,R2Z4,R1Z4,R1Z5,Louisville,New Mexico,Z04,Z05,1257,1307
2012,R3W1,R2W1,R2W4,Syracuse,Wisconsin,W01,W04,1393,1458
2012,R3W2,R2W2,R2W3,Ohio St.,Cincinnati,W02,W06,1326,1153
2012,R3X1,R2X1,R2X4,North Carolina,Ohio,X01,X13,1314,1325
2012,R3X2,R2X2,R2X3,Kansas,NC State,X02,X11,1242,1301
2012,R3Y1,R2Y1,R2Y4,Kentucky,Indiana,Y01,Y04,1246,1231
2012,R3Y2,R2Y2,R2Y3,Baylor,Xavier,Y03,Y10,1124,1462
2012,R3Z1,R2Z1,R2Z4,Michigan St.,Louisville,Z01,Z04,1277,1257
2012,R3Z2,R2Z2,R2Z3,Marquette,Florida,Z03,Z07,1266,1196
2012,R4W1,R3W1,R3W2,Syracuse,Ohio St.,W01,W02,1393,1326
2012,R4X1,R3X1,R3X2,North Carolina,Kansas,X01,X02,1314,1242
2012,R4Y1,R3Y1,R3Y2,Kentucky,Baylor,Y01,Y03,1246,1124
2012,R4Z1,R3Z1,R3Z2,Louisville,Florida,Z04,Z07,1257,1196
2012,R5WX,R4W1,R4X1,Ohio St.,Kansas,W02,X02,1326,1242
2012,R5YZ,R4Y1,R4Z1,Kentucky,Louisville,Y01,Z04,1246,1257
2012,R6CH,R5WX,R5YZ,Kentucky,Kansas,Y01,X02,1246,1242
2012,X12,X12a,X12b,California,South Florida,X12a,X12b,1143,1378
2012,X16,X16a,X16b,Lamar,Vermont,X16a,X16b,1249,1436
2012,Y16,Y16a,Y16b,MS Valley St.,WKU,Y16a,Y16b,1290,1443
2012,Z14,Z14a,Z14b,BYU,Iona,Z14a,Z14b,1140,1233
2013,R1W1,W01,W16,Indiana,James Madison,W01,W16,1231,1241
2013,R1W2,W02,W15,Miami FL,Pacific,W02,W15,1274,1334
2013,R1W3,W03,W14,Marquette,Davidson,W03,W14,1266,1172
2013,R1W4,W04,W13,Syracuse,Montana,W04,W13,1393,1285
2013,R1W5,W05,W12,UNLV,California,W05,W12,1424,1143
2013,R1W6,W06,W11,Butler,Bucknell,W06,W11,1139,1137
2013,R1W7,W07,W10,Illinois,Colorado,W07,W10,1228,1160
2013,R1W8,W08,W09,NC State,Temple,W08,W09,1301,1396
2013,R1X1,X01,X16,Kansas,WKU,X01,X16,1242,1443
2013,R1X2,X02,X15,Georgetown,FGCU,X02,X15,1207,1195
2013,R1X3,X03,X14,Florida,Northwestern LA,X03,X14,1196,1322
2013,R1X4,X04,X13,Michigan,S Dakota St.,X04,X13,1276,1355
2013,R1X5,X05,X12,VCU,Akron,X05,X12,1433,1103
2013,R1X6,X06,X11,UCLA,Minnesota,X06,X11,1417,1278
2013,R1X7,X07,X10,San Diego St.,Oklahoma,X07,X10,1361,1328
2013,R1X8,X08,X09,North Carolina,Villanova,X08,X09,1314,1437
2013,R1Y1,Y01,Y16,Louisville,NC A&T,Y01,Y16,1257,1299
2013,R1Y2,Y02,Y15,Duke,SUNY Albany,Y02,Y15,1181,1107
2013,R1Y3,Y03,Y14,Michigan St.,Valparaiso,Y03,Y14,1277,1434
2013,R1Y4,Y04,Y13,Saint Louis,New Mexico St.,Y04,Y13,1387,1308
2013,R1Y5,Y05,Y12,Oklahoma St.,Oregon,Y05,Y12,1329,1332
2013,R1Y6,Y06,Y11,Memphis,Saint Mary's,Y06,Y11,1272,1388
2013,R1Y7,Y07,Y10,Creighton,Cincinnati,Y07,Y10,1166,1153
2013,R1Y8,Y08,Y09,Colorado St.,Missouri,Y08,Y09,1161,1281
2013,R1Z1,Z01,Z16,Gonzaga,Southern Univ,Z01,Z16,1211,1380
2013,R1Z2,Z02,Z15,Ohio St.,Iona,Z02,Z15,1326,1233
2013,R1Z3,Z03,Z14,New Mexico,Harvard,Z03,Z14,1307,1217
2013,R1Z4,Z04,Z13,Kansas St.,La Salle,Z04,Z13,1243,1247
2013,R1Z5,Z05,Z12,Wisconsin,Mississippi,Z05,Z12,1458,1279
2013,R1Z6,Z06,Z11,Arizona,Belmont,Z06,Z11,1112,1125
2013,R1Z7,Z07,Z10,Notre Dame,Iowa St.,Z07,Z10,1323,1235
2013,R1Z8,Z08,Z09,Pittsburgh,Wichita St.,Z08,Z09,1338,1455
2013,R2W1,R1W1,R1W8,Indiana,Temple,W01,W09,1231,1396
2013,R2W2,R1W2,R1W7,Miami FL,Illinois,W02,W07,1274,1228
2013,R2W3,R1W3,R1W6,Marquette,Butler,W03,W06,1266,1139
2013,R2W4,R1W4,R1W5,Syracuse,California,W04,W12,1393,1143
2013,R2X1,R1X1,R1X8,Kansas,North Carolina,X01,X08,1242,1314
2013,R2X2,R1X2,R1X7,San Diego St.,FGCU,X07,X15,1361,1195
2013,R2X3,R1X3,R1X6,Florida,Minnesota,X03,X11,1196,1278
2013,R2X4,R1X4,R1X5,Michigan,VCU,X04,X05,1276,1433
2013,R2Y1,R1Y1,R1Y8,Louisville,Colorado St.,Y01,Y08,1257,1161
2013,R2Y2,R1Y2,R1Y7,Duke,Creighton,Y02,Y07,1181,1166
2013,R2Y3,R1Y3,R1Y6,Michigan St.,Memphis,Y03,Y06,1277,1272
2013,R2Y4,R1Y4,R1Y5,Saint Louis,Oregon,Y04,Y12,1387,1332
2013,R2Z1,R1Z1,R1Z8,Gonzaga,Wichita St.,Z01,Z09,1211,1455
2013,R2Z2,R1Z2,R1Z7,Ohio St.,Iowa St.,Z02,Z10,1326,1235
2013,R2Z3,R1Z3,R1Z6,Arizona,Harvard,Z06,Z14,1112,1217
2013,R2Z4,R1Z4,R1Z5,La Salle,Mississippi,Z13,Z12,1247,1279
2013,R3W1,R2W1,R2W4,Indiana,Syracuse,W01,W04,1231,1393
2013,R3W2,R2W2,R2W3,Miami FL,Marquette,W02,W03,1274,1266
2013,R3X1,R2X1,R2X4,Kansas,Michigan,X01,X04,1242,1276
2013,R3X2,R2X2,R2X3,Florida,FGCU,X03,X15,1196,1195
2013,R3Y1,R2Y1,R2Y4,Louisville,Oregon,Y01,Y12,1257,1332
2013,R3Y2,R2Y2,R2Y3,Duke,Michigan St.,Y02,Y03,1181,1277
2013,R3Z1,R2Z1,R2Z4,Wichita St.,La Salle,Z09,Z13,1455,1247
2013,R3Z2,R2Z2,R2Z3,Ohio St.,Arizona,Z02,Z06,1326,1112
2013,R4W1,R3W1,R3W2,Marquette,Syracuse,W03,W04,1266,1393
2013,R4X1,R3X1,R3X2,Florida,Michigan,X03,X04,1196,1276
2013,R4Y1,R3Y1,R3Y2,Louisville,Duke,Y01,Y02,1257,1181
2013,R4Z1,R3Z1,R3Z2,Ohio St.,Wichita St.,Z02,Z09,1326,1455
2013,R5WX,R4W1,R4X1,Syracuse,Michigan,W04,X04,1393,1276
2013,R5YZ,R4Y1,R4Z1,Louisville,Wichita St.,Y01,Z09,1257,1455
2013,R6CH,R5WX,R5YZ,Louisville,Michigan,Y01,X04,1257,1276
2013,W16,W16a,W16b,James Madison,LIU Brooklyn,W16a,W16b,1241,1254
2013,Y11,Y11a,Y11b,MTSU,Saint Mary's,Y11a,Y11b,1292,1388
2013,Y16,Y16a,Y16b,Liberty,NC A&T,Y16a,Y16b,1251,1299
2013,Z13,Z13a,Z13b,Boise St.,La Salle,Z13a,Z13b,1129,1247
2014,R1W1,W01,W16,Virginia,Coastal Car,W01,W16,1438,1157
2014,R1W2,W02,W15,Villanova,WI Milwaukee,W02,W15,1437,1454
2014,R1W3,W03,W14,Iowa St.,NC Central,W03,W14,1235,1300
2014,R1W4,W04,W13,Michigan St.,Delaware,W04,W13,1277,1174
2014,R1W5,W05,W12,Cincinnati,Harvard,W05,W12,1153,1217
2014,R1W6,W06,W11,North Carolina,Providence,W06,W11,1314,1344
2014,R1W7,W07,W10,Connecticut,Saint Joseph's,W07,W10,1163,1386
2014,R1W8,W08,W09,Memphis,G Washington,W08,W09,1272,1203
2014,R1X1,X01,X16,Florida,SUNY Albany,X01,X16,1196,1107
2014,R1X2,X02,X15,Kansas,E Kentucky,X02,X15,1242,1184
2014,R1X3,X03,X14,Syracuse,W Michigan,X03,X14,1393,1444
2014,R1X4,X04,X13,UCLA,Tulsa,X04,X13,1417,1409
2014,R1X5,X05,X12,VCU,SF Austin,X05,X12,1433,1372
2014,R1X6,X06,X11,Ohio St.,Dayton,X06,X11,1326,1173
2014,R1X7,X07,X10,New Mexico,Stanford,X07,X10,1307,1390
2014,R1X8,X08,X09,Colorado,Pittsburgh,X08,X09,1160,1338
2014,R1Y1,Y01,Y16,Wichita St.,Cal Poly,Y01,Y16,1455,1142
2014,R1Y2,Y02,Y15,Michigan,Wofford,Y02,Y15,1276,1459
2014,R1Y3,Y03,Y14,Duke,Mercer,Y03,Y14,1181,1273
2014,R1Y4,Y04,Y13,Louisville,Manhattan,Y04,Y13,1257,1264
2014,R1Y5,Y05,Y12,Saint Louis,NC State,Y05,Y12,1387,1301
2014,R1Y6,Y06,Y11,Massachusetts,Tennessee,Y06,Y11,1269,1397
2014,R1Y7,Y07,Y10,Texas,Arizona St.,Y07,Y10,1400,1113
2014,R1Y8,Y08,Y09,Kentucky,Kansas St.,Y08,Y09,1246,1243
2014,R1Z1,Z01,Z16,Arizona,Weber St.,Z01,Z16,1112,1451
2014,R1Z2,Z02,Z15,Wisconsin,American Univ,Z02,Z15,1458,1110
2014,R1Z3,Z03,Z14,Creighton,Louisiana,Z03,Z14,1166,1418
2014,R1Z4,Z04,Z13,San Diego St.,New Mexico St.,Z04,Z13,1361,1308
2014,R1Z5,Z05,Z12,Oklahoma,N Dakota St.,Z05,Z12,1328,1295
2014,R1Z6,Z06,Z11,Baylor,Nebraska,Z06,Z11,1124,1304
2014,R1Z7,Z07,Z10,Oregon,BYU,Z07,Z10,1332,1140
2014,R1Z8,Z08,Z09,Gonzaga,Oklahoma St.,Z08,Z09,1211,1329
2014,R2W1,R1W1,R1W8,Virginia,Memphis,W01,W08,1438,1272
2014,R2W2,R1W2,R1W7,Villanova,Connecticut,W02,W07,1437,1163
2014,R2W3,R1W3,R1W6,Iowa St.,North Carolina,W03,W06,1235,1314
2014,R2W4,R1W4,R1W5,Michigan St.,Harvard,W04,W12,1277,1217
2014,R2X1,R1X1,R1X8,Florida,Pittsburgh,X01,X09,1196,1338
2014,R2X2,R1X2,R1X7,Kansas,Stanford,X02,X10,1242,1390
2014,R2X3,R1X3,R1X6,Syracuse,Dayton,X03,X11,1393,1173
2014,R2X4,R1X4,R1X5,UCLA,SF Austin,X04,X12,1417,1372
2014,R2Y1,R1Y1,R1Y8,Wichita St.,Kentucky,Y01,Y08,1455,1246
2014,R2Y2,R1Y2,R1Y7,Michigan,Texas,Y02,Y07,1276,1400
2014,R2Y3,R1Y3,R1Y6,Mercer,Tennessee,Y14,Y11,1273,1397
2014,R2Y4,R1Y4,R1Y5,Louisville,Saint Louis,Y04,Y05,1257,1387
2014,R2Z1,R1Z1,R1Z8,Arizona,Gonzaga,Z01,Z08,1112,1211
2014,R2Z2,R1Z2,R1Z7,Wisconsin,Oregon,Z02,Z07,1458,1332
2014,R2Z3,R1Z3,R1Z6,Creighton,Baylor,Z03,Z06,1166,1124
2014,R2Z4,R1Z4,R1Z5,San Diego St.,N Dakota St.,Z04,Z12,1361,1295
2014,R3W1,R2W1,R2W4,Virginia,Michigan St.,W01,W04,1438,1277
2014,R3W2,R2W2,R2W3,Iowa St.,Connecticut,W03,W07,1235,1163
2014,R3X1,R2X1,R2X4,Florida,UCLA,X01,X04,1196,1417
2014,R3X2,R2X2,R2X3,Stanford,Dayton,X10,X11,1390,1173
2014,R3Y1,R2Y1,R2Y4,Louisville,Kentucky,Y04,Y08,1257,1246
2014,R3Y2,R2Y2,R2Y3,Michigan,Tennessee,Y02,Y11,1276,1397
2014,R3Z1,R2Z1,R2Z4,Arizona,San Diego St.,Z01,Z04,1112,1361
2014,R3Z2,R2Z2,R2Z3,Wisconsin,Baylor,Z02,Z06,1458,1124
2014,R4W1,R3W1,R3W2,Michigan St.,Connecticut,W04,W07,1277,1163
2014,R4X1,R3X1,R3X2,Florida,Dayton,X01,X11,1196,1173
2014,R4Y1,R3Y1,R3Y2,Michigan,Kentucky,Y02,Y08,1276,1246
2014,R4Z1,R3Z1,R3Z2,Arizona,Wisconsin,Z01,Z02,1112,1458
2014,R5WX,R4W1,R4X1,Florida,Connecticut,X01,W07,1196,1163
2014,R5YZ,R4Y1,R4Z1,Wisconsin,Kentucky,Z02,Y08,1458,1246
2014,R6CH,R5WX,R5YZ,Connecticut,Kentucky,W07,Y08,1163,1246
2014,X16,X16a,X16b,SUNY Albany,Mt St. Mary's,X16a,X16b,1107,1291
2014,Y11,Y11a,Y11b,Iowa,Tennessee,Y11a,Y11b,1234,1397
2014,Y12,Y12a,Y12b,NC State,Xavier,Y12a,Y12b,1301,1462
2014,Y16,Y16a,Y16b,Cal Poly,TX Southern,Y16a,Y16b,1142,1411
2015,R1W1,W01,W16,Villanova,Lafayette,W01,W16,1437,1248
2015,R1W2,W02,W15,Virginia,Belmont,W02,W15,1438,1125
2015,R1W3,W03,W14,Oklahoma,SUNY Albany,W03,W14,1328,1107
2015,R1W4,W04,W13,Louisville,UC Irvine,W04,W13,1257,1414
2015,R1W5,W05,W12,Northern Iowa,Wyoming,W05,W12,1320,1461
2015,R1W6,W06,W11,Providence,Dayton,W06,W11,1344,1173
2015,R1W7,W07,W10,Michigan St.,Georgia,W07,W10,1277,1208
2015,R1W8,W08,W09,NC State,LSU,W08,W09,1301,1261
2015,R1X1,X01,X16,Duke,Robert Morris,X01,X16,1181,1352
2015,R1X2,X02,X15,Gonzaga,N Dakota St.,X02,X15,1211,1295
2015,R1X3,X03,X14,Iowa St.,UAB,X03,X14,1235,1412
2015,R1X4,X04,X13,Georgetown,E Washington,X04,X13,1207,1186
2015,R1X5,X05,X12,Utah,SF Austin,X05,X12,1428,1372
2015,R1X6,X06,X11,SMU,UCLA,X06,X11,1374,1417
2015,R1X7,X07,X10,Iowa,Davidson,X07,X10,1234,1172
2015,R1X8,X08,X09,San Diego St.,St. John's,X08,X09,1361,1385
2015,R1Y1,Y01,Y16,Kentucky,Hampton,Y01,Y16,1246,1214
2015,R1Y2,Y02,Y15,Kansas,New Mexico St.,Y02,Y15,1242,1308
2015,R1Y3,Y03,Y14,Notre Dame,Northeastern,Y03,Y14,1323,1318
2015,R1Y4,Y04,Y13,Maryland,Valparaiso,Y04,Y13,1268,1434
2015,R1Y5,Y05,Y12,West Virginia,Buffalo,Y05,Y12,1452,1138
2015,R1Y6,Y06,Y11,Butler,Texas,Y06,Y11,1139,1400
2015,R1Y7,Y07,Y10,Wichita St.,Indiana,Y07,Y10,1455,1231
2015,R1Y8,Y08,Y09,Cincinnati,Purdue,Y08,Y09,1153,1345
2015,R1Z1,Z01,Z16,Wisconsin,Coastal Car,Z01,Z16,1458,1157
2015,R1Z2,Z02,Z15,Arizona,TX Southern,Z02,Z15,1112,1411
2015,R1Z3,Z03,Z14,Baylor,Georgia St.,Z03,Z14,1124,1209
2015,R1Z4,Z04,Z13,North Carolina,Harvard,Z04,Z13,1314,1217
2015,R1Z5,Z05,Z12,Arkansas,Wofford,Z05,Z12,1116,1459
2015,R1Z6,Z06,Z11,Xavier,Mississippi,Z06,Z11,1462,1279
2015,R1Z7,Z07,Z10,VCU,Ohio St.,Z07,Z10,1433,1326
2015,R1Z8,Z08,Z09,Oregon,Oklahoma St.,Z08,Z09,1332,1329
2015,R2W1,R1W1,R1W8,Villanova,NC State,W01,W08,1437,1301
2015,R2W2,R1W2,R1W7,Virginia,Michigan St.,W02,W07,1438,1277
2015,R2W3,R1W3,R1W6,Oklahoma,Dayton,W03,W11,1328,1173
2015,R2W4,R1W4,R1W5,Louisville,Northern Iowa,W04,W05,1257,1320
2015,R2X1,R1X1,R1X8,Duke,San Diego St.,X01,X08,1181,1361
2015,R2X2,R1X2,R1X7,Gonzaga,Iowa,X02,X07,1211,1234
2015,R2X3,R1X3,R1X6,UCLA,UAB,X11,X14,1417,1412
2015,R2X4,R1X4,R1X5,Georgetown,Utah,X04,X05,1207,1428
2015,R2Y1,R1Y1,R1Y8,Kentucky,Cincinnati,Y01,Y08,1246,1153
2015,R2Y2,R1Y2,R1Y7,Kansas,Wichita St.,Y02,Y07,1242,1455
2015,R2Y3,R1Y3,R1Y6,Notre Dame,Butler,Y03,Y06,1323,1139
2015,R2Y4,R1Y4,R1Y5,Maryland,West Virginia,Y04,Y05,1268,1452
2015,R2Z1,R1Z1,R1Z8,Wisconsin,Oregon,Z01,Z08,1458,1332
2015,R2Z2,R1Z2,R1Z7,Arizona,Ohio St.,Z02,Z10,1112,1326
2015,R2Z3,R1Z3,R1Z6,Xavier,Georgia St.,Z06,Z14,1462,1209
2015,R2Z4,R1Z4,R1Z5,North Carolina,Arkansas,Z04,Z05,1314,1116
2015,R3W1,R2W1,R2W4,Louisville,NC State,W04,W08,1257,1301
2015,R3W2,R2W2,R2W3,Oklahoma,Michigan St.,W03,W07,1328,1277
2015,R3X1,R2X1,R2X4,Duke,Utah,X01,X05,1181,1428
2015,R3X2,R2X2,R2X3,Gonzaga,UCLA,X02,X11,1211,1417
2015,R3Y1,R2Y1,R2Y4,Kentucky,West Virginia,Y01,Y05,1246,1452
2015,R3Y2,R2Y2,R2Y3,Notre Dame,Wichita St.,Y03,Y07,1323,1455
2015,R3Z1,R2Z1,R2Z4,Wisconsin,North Carolina,Z01,Z04,1458,1314
2015,R3Z2,R2Z2,R2Z3,Arizona,Xavier,Z02,Z06,1112,1462
2015,R4W1,R3W1,R3W2,Louisville,Michigan St.,W04,W07,1257,1277
2015,R4X1,R3X1,R3X2,Duke,Gonzaga,X01,X02,1181,1211
2015,R4Y1,R3Y1,R3Y2,Kentucky,Notre Dame,Y01,Y03,1246,1323
2015,R4Z1,R3Z1,R3Z2,Wisconsin,Arizona,Z01,Z02,1458,1112
2015,R5WX,R4W1,R4X1,Duke,Michigan St.,X01,W07,1181,1277
2015,R5YZ,R4Y1,R4Z1,Kentucky,Wisconsin,Y01,Z01,1246,1458
2015,R6CH,R5WX,R5YZ,Duke,Wisconsin,X01,Z01,1181,1458
2015,W11,W11a,W11b,Boise St.,Dayton,W11a,W11b,1129,1173
2015,X16,X16a,X16b,North Florida,Robert Morris,X16a,X16b,1316,1352
2015,Y16,Y16a,Y16b,Hampton,Manhattan,Y16a,Y16b,1214,1264
2015,Z11,Z11a,Z11b,BYU,Mississippi,Z11a,Z11b,1140,1279
2016,R1W1,W01,W16,North Carolina,FGCU,W01,W16,1314,1195
2016,R1W2,W02,W15,Xavier,Weber St.,W02,W15,1462,1451
2016,R1W3,W03,W14,West Virginia,SF Austin,W03,W14,1452,1372
2016,R1W4,W04,W13,Kentucky,Stony Brook,W04,W13,1246,1392
2016,R1W5,W05,W12,Indiana,Chattanooga,W05,W12,1231,1151
2016,R1W6,W06,W11,Notre Dame,Michigan,W06,W11,1323,1276
2016,R1W7,W07,W10,Wisconsin,Pittsburgh,W07,W10,1458,1338
2016,R1W8,W08,W09,USC,Providence,W08,W09,1425,1344
2016,R1X1,X01,X16,Virginia,Hampton,X01,X16,1438,1214
