Season,DayNum,WName,WTeamID,WScore,LName,LTeamID,LScore,NumOT,WFGM,WFGA,WFGM3,WFGA3,WFTM,WFTA,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LFGM,LFGA,LFGM3,LFGA3,LFTM,LFTA,LOR,LDR,LAst,LTO,LStl,LBlk,LPF
2016,136,Iowa St,1235,94,Iona,1233,81,0,32,64,10,22,20,25,7,28,17,10,9,5,17,31,64,7,24,12,18,9,28,12,13,6,3,20
2016,136,Kansas,1242,105,Austin Peay,1122,79,0,39,70,6,16,21,27,14,27,23,10,8,9,27,25,61,4,15,25,37,15,22,6,12,8,0,23
2016,136,Kentucky,1246,85,Stony Brook,1392,57,0,33,63,4,13,15,17,10,34,14,10,9,15,17,20,76,3,13,14,18,25,21,10,14,6,3,14
2016,136,Miami FL,1274,79,Buffalo,1138,72,0,24,54,5,15,26,34,11,33,9,14,5,6,18,23,59,10,26,16,22,8,23,8,10,4,1,26
2016,136,North Carolina,1314,83,FGCU,1195,67,0,31,73,7,21,14,19,18,23,13,7,8,10,19,25,58,2,11,15,24,15,28,10,14,6,5,19
2016,136,Providence,1344,70,USC,1425,69,0,25,62,9,24,11,14,8,23,17,6,5,3,15,28,52,6,13,7,13,5,30,13,12,6,2,14
2016,136,Utah,1428,80,Fresno St,1201,69,0,27,50,7,18,19,22,15,23,16,20,11,1,11,26,53,7,18,10,12,5,10,8,14,15,3,23
2016,136,Virginia,1438,81,Hampton,1214,45,0,32,58,12,25,5,8,6,31,20,5,4,7,14,17,56,3,19,8,10,9,22,4,7,1,0,11
2016,136,Wichita St,1455,65,Arizona,1112,55,0,24,59,3,20,14,19,9,21,9,6,9,5,21,20,48,6,18,9,15,10,29,7,19,2,3,23
2016,136,Yale,1463,79,Baylor,1124,75,0,26,49,5,16,22,29,8,28,14,12,3,4,17,30,68,6,16,9,15,14,18,16,7,9,2,24
2016,137,Hawaii,1218,77,California,1143,66,0,27,52,3,14,20,25,2,27,8,11,3,3,25,23,56,3,19,17,26,12,26,6,16,3,1,24
2016,137,Iowa,1234,72,Temple,1396,70,1,24,69,7,28,17,22,13,25,13,3,6,3,15,30,66,4,18,6,9,13,36,12,12,2,3,21
2016,137,Maryland,1268,79,S Dakota St,1355,74,0,23,45,9,23,24,27,6,23,10,13,5,3,17,24,59,10,29,16,17,11,17,8,11,5,2,19
2016,137,MTSU,1292,90,Michigan St,1277,81,0,33,59,11,19,13,21,10,18,16,10,6,5,13,30,54,11,24,10,15,8,22,20,14,6,2,22
2016,137,Northern Iowa,1320,75,Texas,1400,72,0,21,43,8,20,25,32,5,25,7,10,2,3,18,25,56,9,23,13,18,11,21,10,9,2,4,24
2016,137,Notre Dame,1323,70,Michigan,1276,63,0,25,43,8,15,12,15,5,28,12,16,3,8,9,25,63,10,27,3,5,11,14,18,7,10,1,14
2016,137,Oklahoma,1328,82,CS Bakersfield,1167,68,0,28,56,11,20,15,25,10,21,15,10,7,7,15,26,58,5,18,11,14,13,22,15,14,6,3,22
2016,137,Oregon,1332,91,Holy Cross,1221,52,0,34,61,6,20,17,22,11,33,15,7,1,6,15,20,55,6,23,6,15,8,20,6,10,3,2,17
2016,137,SF Austin,1372,70,West Virginia,1452,56,0,17,55,7,23,29,39,11,22,12,7,16,3,25,16,52,3,16,21,27,17,31,8,22,5,7,27
2016,137,St Joseph's PA,1386,78,Cincinnati,1153,76,0,28,58,9,24,13,17,10,19,13,6,4,4,18,28,55,10,24,10,13,9,21,13,9,3,6,15
2016,137,Syracuse,1393,70,Dayton,1173,51,0,21,53,8,22,20,23,16,32,10,15,7,2,17,18,56,6,22,9,19,10,18,11,9,7,3,16
2016,137,Texas A&M,1401,92,WI Green Bay,1453,65,0,32,57,7,19,21,28,12,33,17,20,13,1,19,21,56,9,27,14,23,7,18,14,18,14,5,23
2016,137,VCU,1433,75,Oregon St,1333,67,0,27,56,4,20,17,21,9,31,13,12,3,4,18,25,60,7,17,10,15,7,21,14,6,5,2,19
2016,137,Villanova,1437,86,UNC Asheville,1421,56,0,33,57,13,28,7,11,7,25,21,11,8,5,10,21,57,5,17,9,13,12,20,11,14,5,2,12
2016,137,Wisconsin,1458,47,Pittsburgh,1338,43,0,17,53,4,19,9,15,12,25,6,6,6,2,11,18,48,3,11,4,7,7,29,6,10,3,3,19
2016,137,Xavier,1462,71,Weber St,1451,53,0,30,62,7,14,4,4,13,30,14,13,4,2,16,22,57,4,21,5,11,9,18,9,11,8,2,14
2016,138,Duke,1181,71,Yale,1463,64,0,23,50,11,23,14,16,5,23,12,10,6,7,18,25,65,4,23,10,13,20,22,13,11,5,5,16
2016,138,Gonzaga,1211,82,Utah,1428,59,0,34,61,9,19,5,6,8,26,14,9,7,3,13,22,52,7,15,8,8,4,20,9,13,5,3,14
2016,138,Indiana,1231,73,Kentucky,1246,67,0,25,52,6,21,17,23,6,24,13,13,5,4,22,24,57,4,16,15,19,10,24,8,16,6,2,24
2016,138,Iowa St,1235,78,Ark Little Rock,1114,61,0,30,53,11,21,7,16,4,27,15,6,6,0,10,20,54,8,25,13,16,7,25,9,8,1,1,14
2016,138,Kansas,1242,73,Connecticut,1163,61,0,25,51,6,17,17,22,8,36,14,13,3,7,13,21,62,10,22,9,11,5,19,11,6,7,4,19
2016,138,Miami FL,1274,65,Wichita St,1455,57,0,21,38,7,12,16,23,2,24,7,16,10,4,15,20,59,6,22,11,14,16,17,8,15,10,0,18
2016,138,North Carolina,1314,85,Providence,1344,66,0,31,59,4,14,19,21,13,29,12,15,5,4,19,23,57,6,23,14,23,9,15,8,11,5,1,20
2016,138,Virginia,1438,77,Butler,1139,69,0,29,52,2,10,17,21,6,26,11,9,3,2,13,25,54,7,15,12,17,4,18,9,4,7,1,17
2016,139,Maryland,1268,73,Hawaii,1218,60,0,22,48,1,18,28,31,3,33,8,11,5,7,18,23,70,4,19,10,15,16,26,13,9,2,1,22
2016,139,Notre Dame,1323,76,SF Austin,1372,75,0,29,51,6,17,12,16,11,20,15,13,2,2,12,29,64,8,27,9,9,14,13,19,6,5,5,15
2016,139,Oklahoma,1328,85,VCU,1433,81,0,29,60,8,26,19,25,11,26,10,12,5,5,18,30,66,11,31,10,16,13,24,16,13,7,1,23
2016,139,Oregon,1332,69,St Joseph's PA,1386,64,0,21,53,6,24,21,25,7,28,6,11,2,7,19,22,57,4,15,16,20,9,28,7,12,5,0,20
2016,139,Syracuse,1393,75,MTSU,1292,50,0,27,49,8,20,13,22,8,29,14,10,6,11,9,19,64,8,24,4,8,18,17,8,10,4,2,15
2016,139,Texas A&M,1401,92,Northern Iowa,1320,88,2,31,71,7,31,23,34,13,37,8,14,6,0,23,27,69,12,34,22,27,7,32,16,13,9,3,27
2016,139,Villanova,1437,87,Iowa,1234,68,0,32,54,10,19,13,17,6,26,23,13,9,4,16,27,60,7,24,7,13,10,19,14,13,6,3,19
2016,139,Wisconsin,1458,66,Xavier,1462,63,0,25,59,8,27,8,13,7,31,12,12,3,6,21,22,54,5,16,14,21,5,31,10,8,8,1,17
2016,143,Kansas,1242,79,Maryland,1268,63,0,29,62,3,9,18,21,13,30,14,11,5,1,20,22,55,5,25,14,20,6,22,9,9,7,7,23
2016,143,Oklahoma,1328,77,Texas A&M,1401,63,0,31,63,11,25,4,9,10,31,23,15,4,5,18,22,64,6,28,13,24,16,26,14,12,6,4,12
2016,143,Oregon,1332,82,Duke,1181,68,0,32,65,10,23,8,17,12,30,22,8,3,5,17,26,59,7,22,9,15,5,27,12,8,4,3,19
2016,143,Villanova,1437,92,Miami FL,1274,69,0,32,51,10,15,18,19,9,18,17,8,8,1,16,25,47,10,17,9,13,7,10,12,12,6,1,19
2016,144,North Carolina,1314,101,Indiana,1231,86,0,32,62,11,20,26,33,15,22,20,9,7,5,22,25,61,13,31,23,26,15,17,13,12,2,1,27
2016,144,Notre Dame,1323,61,Wisconsin,1458,56,0,22,55,4,13,13,14,11,21,13,12,10,6,9,23,57,6,20,4,6,13,23,11,17,8,4,15
2016,144,Syracuse,1393,63,Gonzaga,1211,60,0,22,61,5,15,14,16,15,18,9,9,9,10,12,24,55,8,21,4,5,12,25,18,17,4,8,14
2016,144,Virginia,1438,84,Iowa St,1235,71,0,32,57,4,11,16,24,7,26,26,8,8,5,13,27,52,7,18,10,15,2,22,16,12,6,2,19
2016,145,Oklahoma,1328,80,Oregon,1332,68,0,27,58,12,24,14,17,14,24,16,15,4,2,21,21,54,4,21,22,30,13,19,10,12,10,2,16
2016,145,Villanova,1437,64,Kansas,1242,59,0,21,52,4,18,18,19,5,23,7,9,11,2,16,23,50,6,22,7,11,6,26,11,16,5,2,19
2016,146,North Carolina,1314,88,Notre Dame,1323,74,0,32,52,4,13,20,24,13,19,17,6,4,1,17,27,49,9,18,11,14,5,10,9,7,3,1,18
2016,146,Syracuse,1393,68,Virginia,1438,62,0,21,57,6,18,20,25,12,24,10,8,11,7,15,22,53,8,21,10,12,8,26,21,13,3,8,16
2016,152,North Carolina,1314,83,Syracuse,1393,66,0,35,65,4,17,9,11,16,27,18,12,6,5,12,27,66,8,25,4,13,16,15,5,10,8,4,15
2016,152,Villanova,1437,95,Oklahoma,1328,51,0,35,49,11,18,14,19,7,25,14,11,12,3,11,19,60,6,27,7,11,19,10,8,17,6,2,20
2016,154,Villanova,1437,77,North Carolina,1314,74,0,28,48,8,14,13,17,2,21,6,10,5,5,16,27,63,11,17,9,13,16,20,16,11,5,3,20
2017,134,Kansas St,1243,95,Wake Forest,1448,88,0,31,47,6,16,27,36,7,22,18,15,6,3,26,25,53,9,27,29,32,7,14,14,11,8,1,25
2017,134,Mt St Mary's,1291,67,New Orleans,1309,66,0,25,47,10,19,7,13,6,19,14,16,6,1,13,29,54,1,9,7,12,10,18,12,14,10,2,18
2017,135,UC Davis,1413,67,NC Central,1300,63,0,22,48,5,16,18,22,6,34,14,18,4,1,13,24,67,5,26,10,13,9,21,14,9,10,0,15
2017,135,USC,1425,75,Providence,1344,71,0,24,57,7,19,20,27,16,20,12,7,4,4,13,25,51,9,20,12,17,7,20,17,9,3,2,21
2017,136,Arizona,1112,100,North Dakota,1315,82,0,36,62,4,11,24,28,7,33,14,7,3,3,18,32,69,10,22,8,16,9,22,18,6,6,2,23
2017,136,Butler,1139,76,Winthrop,1457,64,0,24,49,8,19,20,30,5,37,15,12,4,6,15,25,62,9,25,5,10,3,24,12,9,6,1,22
2017,136,Florida,1196,80,ETSU,1190,65,0,26,54,7,22,21,27,12,26,16,15,12,4,12,25,62,9,24,6,10,13,19,12,17,9,0,19
2017,136,Florida St,1199,86,FGCU,1195,80,0,30,54,2,13,24,39,9,37,16,16,9,9,19,29,70,8,28,14,20,7,19,18,11,6,1,23
2017,136,Gonzaga,1211,66,S Dakota St,1355,46,0,25,63,8,30,8,18,14,36,8,9,5,7,13,18,58,5,20,5,11,9,29,8,13,3,4,17
2017,136,Iowa St,1235,84,Nevada,1305,73,0,30,54,8,19,16,18,7,31,17,13,4,3,15,26,65,8,26,13,16,10,18,13,7,8,4,14
2017,136,MTSU,1292,81,Minnesota,1278,72,0,28,58,7,13,18,27,11,26,19,8,4,3,20,24,52,6,21,18,21,4,20,15,8,5,3,22
2017,136,Northwestern,1321,68,Vanderbilt,1435,66,0,26,53,6,14,10,18,8,29,10,12,7,0,18,21,55,9,26,15,18,7,23,9,10,7,6,16
2017,136,Notre Dame,1323,60,Princeton,1343,58,0,21,52,4,11,14,21,9,27,10,6,4,3,9,22,57,8,31,6,6,7,26,13,9,2,4,14
2017,136,Purdue,1345,80,Vermont,1436,70,0,31,60,9,20,9,14,11,27,16,10,2,6,15,27,61,10,27,6,10,8,20,21,9,6,1,17
2017,136,St Mary's CA,1388,85,VCU,1433,77,0,25,45,6,17,29,39,7,30,13,15,5,4,20,29,65,2,13,17,26,11,18,6,9,7,4,32
2017,136,Villanova,1437,76,Mt St Mary's,1291,56,0,31,60,6,17,8,11,14,29,14,13,5,3,17,21,57,5,21,9,12,10,17,10,9,5,5,15
2017,136,Virginia,1438,76,UNC Wilmington,1423,71,0,26,52,7,17,17,25,6,27,9,8,5,5,19,25,61,10,26,11,17,14,26,15,9,4,2,20
2017,136,West Virginia,1452,86,Bucknell,1137,80,0,30,66,5,11,21,29,17,25,15,13,7,5,19,27,59,9,20,17,23,9,23,13,15,8,4,25
2017,136,Wisconsin,1458,84,Virginia Tech,1439,74,0,26,60,13,31,19,25,17,20,19,8,4,3,22,23,49,7,17,21,26,6,19,14,10,3,2,18
2017,136,Xavier,1462,76,Maryland,1268,65,0,25,50,9,23,17,24,9,25,15,15,8,2,17,22,54,7,27,14,19,7,17,13,11,7,3,19
2017,137,Arkansas,1116,77,Seton Hall,1371,71,0,28,60,3,7,18,23,8,24,13,10,12,7,20,26,68,6,17,13,21,21,25,10,15,6,4,18
2017,137,Baylor,1124,91,New Mexico St,1308,73,0,35,61,4,8,17,19,10,29,15,12,4,7,15,28,64,8,22,9,13,9,18,15,11,6,2,18
2017,137,Cincinnati,1153,75,Kansas St,1243,61,0,27,43,5,11,16,22,7,24,10,11,4,4,12,21,54,7,18,12,15,9,14,10,7,7,2,19
2017,137,Duke,1181,87,Troy,1407,65,0,29,62,13,28,16,23,14,22,15,8,13,8,17,24,59,5,23,12,14,13,24,10,17,1,2,19
2017,137,Kansas,1242,100,UC Davis,1413,62,0,36,64,11,25,17,20,11,34,19,12,6,6,17,21,62,4,20,16,18,9,18,7,14,5,2,19
2017,137,Kentucky,1246,79,N Kentucky,1297,70,0,27,61,3,17,22,28,11,35,12,12,5,9,15,26,73,8,32,10,11,13,27,11,8,6,3,22
2017,137,Louisville,1257,78,Jacksonville St,1240,63,0,31,64,5,15,11,14,16,20,14,6,7,5,12,23,46,10,19,7,8,4,19,14,14,1,8,14
2017,137,Michigan,1276,92,Oklahoma St,1329,91,0,29,56,16,29,18,22,6,15,19,4,5,6,14,35,64,7,16,14,16,16,24,17,10,3,3,22
2017,137,Michigan St,1277,78,Miami FL,1274,58,0,30,53,6,20,12,14,10,26,18,12,1,3,18,21,52,4,16,12,17,9,14,8,10,9,1,17
2017,137,North Carolina,1314,103,TX Southern,1411,64,0,38,75,8,22,19,26,20,34,18,10,6,4,13,22,60,7,27,13,16,6,21,9,13,6,3,17
2017,137,Oregon,1332,93,Iona,1233,77,0,35,63,9,23,14,21,15,26,11,12,8,2,14,28,64,10,26,11,16,12,15,10,10,4,7,17
2017,137,Rhode Island,1348,84,Creighton,1166,72,0,26,58,4,21,28,31,8,30,11,8,8,3,16,26,65,7,23,13,19,11,26,11,11,2,3,20
2017,137,South Carolina,1376,93,Marquette,1266,73,0,36,68,8,24,13,19,13,23,17,9,11,2,13,25,54,11,28,12,14,6,22,12,18,3,3,20
2017,137,UCLA,1417,97,Kent,1245,80,0,37,59,7,14,16,23,6,27,25,6,2,3,12,31,71,9,22,9,12,15,21,10,8,3,0,18
2017,137,USC,1425,66,SMU,1374,65,0,24,50,8,28,10,14,9,25,14,10,5,4,16,24,57,9,23,8,11,10,20,11,8,5,0,15
2017,137,Wichita St,1455,64,Dayton,1173,58,0,19,48,6,20,20,27,13,35,11,16,0,8,19,18,58,7,22,15,20,10,19,11,6,6,3,23
2017,138,Arizona,1112,69,St Mary's CA,1388,60,0,23,51,4,11,19,23,9,23,4,9,7,5,12,25,54,5,21,5,8,9,21,14,13,5,4,20
2017,138,Butler,1139,74,MTSU,1292,65,0,24,47,8,15,18,23,2,26,16,10,4,2,16,25,57,4,19,11,14,7,21,15,12,5,0,21
2017,138,Florida,1196,65,Virginia,1438,39,0,23,50,8,21,11,18,7,29,10,10,6,1,10,16,54,1,15,6,7,9,23,8,11,4,3,17
2017,138,Gonzaga,1211,79,Northwestern,1321,73,0,26,59,4,16,23,36,15,27,10,14,7,7,18,27,66,8,24,11,13,12,24,12,13,11,5,26
2017,138,Purdue,1345,80,Iowa St,1235,76,0,31,64,8,26,10,15,9,29,27,10,6,1,15,30,60,7,23,9,14,3,25,14,7,7,3,16
2017,138,West Virginia,1452,83,Notre Dame,1323,71,0,27,54,8,14,21,26,10,24,16,12,6,5,18,22,54,10,28,17,17,8,20,12,14,6,3,21
2017,138,Wisconsin,1458,65,Villanova,1437,62,0,26,49,6,18,7,16,12,22,10,14,4,5,19,21,51,5,16,15,21,11,19,5,8,8,1,16
2017,138,Xavier,1462,91,Florida St,1199,66,0,30,54,11,17,20,26,7,29,20,9,4,3,20,24,60,4,21,14,19,11,22,10,9,7,3,24
2017,139,Baylor,1124,82,USC,1425,78,0,31,61,7,19,13,15,14,20,16,12,8,3,16,30,55,9,22,9,10,6,17,19,13,4,3,18
2017,139,Kansas,1242,90,Michigan St,1277,70,0,34,64,8,20,14,15,8,28,12,7,9,3,16,25,57,8,23,12,17,5,23,13,10,3,1,14
2017,139,Kentucky,1246,65,Wichita St,1455,62,0,23,55,7,18,12,18,10,26,11,7,6,5,11,24,62,8,24,6,9,14,24,12,11,2,5,14
2017,139,Michigan,1276,73,Louisville,1257,69,0,28,57,6,17,11,14,9,21,11,6,4,4,15,28,61,5,20,8,12,15,22,12,11,4,5,18
2017,139,North Carolina,1314,72,Arkansas,1116,65,0,24,63,5,17,19,25,18,27,15,17,13,4,10,26,60,8,21,5,8,8,24,9,19,10,4,20
2017,139,Oregon,1332,75,Rhode Island,1348,72,0,25,52,7,16,18,27,15,20,11,14,8,2,14,30,59,6,22,6,8,9,19,11,11,8,2,21
2017,139,South Carolina,1376,88,Duke,1181,81,0,27,63,7,22,27,32,15,22,16,11,8,2,22,22,53,10,27,27,29,10,24,11,18,6,7,26
2017,139,UCLA,1417,79,Cincinnati,1153,67,0,31,62,11,28,6,10,7,23,21,3,5,5,10,26,58,7,20,8,10,9,23,11,10,2,1,13
2017,143,Gonzaga,1211,61,West Virginia,1452,58,0,18,44,4,10,21,32,7,27,7,16,5,3,26,16,60,5,23,21,29,20,21,7,13,5,7,25
2017,143,Kansas,1242,98,Purdue,1345,66,0,34,62,15,28,15,22,12,24,18,10,9,2,15,24,56,10,27,8,12,9,20,17,16,6,0,18
2017,143,Oregon,1332,69,Michigan,1276,68,0,26,58,8,17,9,16,6,30,15,5,6,3,9,25,58,11,31,7,7,2,29,16,8,3,2,16
2017,143,Xavier,1462,73,Arizona,1112,71,0,28,53,6,16,11,16,7,20,14,8,3,1,14,27,62,7,27,10,11,14,21,14,8,4,1,18
2017,144,Florida,1196,84,Wisconsin,1458,83,1,28,62,8,22,20,28,14,20,10,12,4,7,24,28,55,7,17,20,30,11,25,14,16,8,2,26
2017,144,Kentucky,1246,86,UCLA,1417,75,0,31,63,10,23,14,17,10,19,18,6,5,5,17,29,55,9,23,8,13,8,20,16,13,3,5,19
2017,144,North Carolina,1314,92,Butler,1139,80,0,31,57,9,24,21,33,10,28,22,10,7,1,21,27,62,8,28,18,21,8,18,13,9,5,1,23
2017,144,South Carolina,1376,70,Baylor,1124,50,0,23,50,8,20,16,23,11,29,12,16,7,6,20,17,56,3,13,13,20,15,22,11,16,6,3,20
2017,145,Gonzaga,1211,83,Xavier,1462,59,0,29,61,12,24,13,25,11,30,15,10,7,6,19,22,62,2,16,13,22,13,28,6,11,4,3,22
2017,145,Oregon,1332,74,Kansas,1242,60,0,29,57,11,25,5,7,9,27,12,13,5,8,13,21,60,5,25,13,17,12,20,14,8,4,1,13
2017,146,North Carolina,1314,75,Kentucky,1246,73,0,27,58,3,15,18,26,13,31,17,16,7,9,18,27,65,7,19,12,19,11,23,16,9,7,2,19
2017,146,South Carolina,1376,77,Florida,1196,70,0,26,53,2,10,23,31,11,23,7,11,4,2,17,25,60,7,26,13,14,13,18,11,16,7,5,21
2017,152,Gonzaga,1211,77,South Carolina,1376,73,0,29,60,9,19,10,13,10,31,15,12,3,8,21,25,66,7,20,16,22,13,23,12,5,7,6,14
2017,152,North Carolina,1314,77,Oregon,1332,76,0,25,68,8,21,19,27,17,26,16,11,7,3,22,22,58,7,26,25,28,12,31,7,16,5,7,20
2017,154,North Carolina,1314,71,Gonzaga,1211,65,0,26,73,4,27,15,26,15,31,15,4,7,8,22,20,59,8,19,17,26,12,37,11,14,2,5,22
2018,134,Radford,1347,71,LIU Brooklyn,1254,61,0,28,59,6,17,9,13,8,30,17,15,6,2,23,19,50,7,26,16,23,6,26,13,15,3,0,19
2018,134,St Bonaventure,1382,65,UCLA,1417,58,0,23,60,4,19,15,21,7,24,7,6,11,0,14,21,50,10,30,6,10,7,34,13,20,1,6,18
2018,135,Syracuse,1393,60,Arizona St,1113,56,0,20,49,7,20,13,23,10,27,10,11,5,2,16,21,52,11,32,3,10,8,26,19,11,5,3,19
2018,135,TX Southern,1411,64,NC Central,1300,46,0,21,57,6,24,16,19,13,28,9,14,7,8,12,21,69,0,14,4,6,20,23,10,15,5,2,18
2018,136,Alabama,1104,86,Virginia Tech,1439,83,0,30,50,8,18,18,27,10,16,19,17,3,3,18,30,54,9,18,14,20,10,12,14,14,7,1,22
2018,136,Buffalo,1138,89,Arizona,1112,68,0,34,62,15,30,6,7,8,24,13,10,4,2,15,29,64,2,18,8,11,12,19,13,9,4,3,11
2018,136,Duke,1181,89,Iona,1233,67,0,36,67,13,30,4,8,14,25,24,12,5,2,12,26,60,5,24,10,14,10,19,16,10,5,2,16
2018,136,Florida,1196,77,St Bonaventure,1382,62,0,27,65,10,32,13,18,9,26,19,9,11,4,21,17,48,3,19,25,34,6,33,10,18,6,3,19
2018,136,Gonzaga,1211,68,UNC Greensboro,1422,64,0,25,59,5,23,13,25,10,27,7,10,5,2,14,28,67,3,22,5,10,13,28,7,13,4,1,22
2018,136,Houston,1222,67,San Diego St,1361,65,0,22,59,5,13,18,24,7,32,5,7,3,1,25,20,54,4,16,21,35,11,33,11,12,4,5,19
2018,136,Kansas,1242,76,Penn,1335,60,0,27,61,7,17,15,17,8,33,11,8,8,6,14,22,56,11,29,5,14,5,28,16,11,4,2,13
2018,136,Kentucky,1246,78,Davidson,1172,73,0,26,51,0,6,26,32,6,30,11,10,6,3,19,24,61,11,33,14,17,8,20,12,9,2,2,22
2018,136,Loyola-Chicago,1260,64,Miami FL,1274,62,0,26,55,8,21,4,9,8,19,19,10,6,3,14,25,49,4,9,8,13,9,24,11,16,7,7,13
2018,136,Michigan,1276,61,Montana,1285,47,0,21,47,5,16,14,22,5,31,11,14,4,3,14,18,56,3,15,8,11,8,25,7,12,7,2,21
2018,136,Ohio St,1326,81,S Dakota St,1355,73,0,27,72,12,40,15,19,15,32,15,9,10,2,15,24,63,13,31,12,14,8,31,8,13,3,2,15
2018,136,Rhode Island,1348,83,Oklahoma,1328,78,1,30,77,11,28,12,20,15,26,16,6,4,5,17,29,69,4,20,16,24,17,37,12,14,4,5,18
2018,136,Seton Hall,1371,94,NC State,1301,83,0,28,58,7,21,31,39,11,29,12,7,6,2,23,28,61,11,30,16,27,11,23,14,10,4,0,30
2018,136,Tennessee,1397,73,Wright St,1460,47,0,27,60,5,18,14,16,13,31,13,12,6,6,17,19,60,4,21,5,9,11,21,9,13,5,2,17
2018,136,Texas Tech,1403,70,SF Austin,1372,60,0,25,54,4,16,16,24,9,32,14,13,5,6,21,18,47,5,14,19,28,5,26,9,13,10,3,23
2018,136,Villanova,1437,87,Radford,1347,61,0,31,52,14,27,11,14,7,27,20,13,7,5,16,20,59,8,24,13,16,14,17,10,13,6,3,17
2018,137,Auburn,1120,62,Col Charleston,1158,58,0,21,59,5,24,15,32,12,24,10,12,10,4,18,23,51,5,22,7,14,6,34,10,21,6,0,23
2018,137,Butler,1139,79,Arkansas,1116,62,0,29,59,11,26,10,12,11,34,15,14,5,0,20,20,56,4,18,18,23,5,20,9,7,6,6,14
2018,137,Cincinnati,1153,68,Georgia St,1209,53,0,24,62,9,30,11,14,20,26,14,8,7,3,10,21,53,8,27,3,3,6,20,3,9,6,5,15
2018,137,Clemson,1155,79,New Mexico St,1308,68,0,33,59,6,14,7,9,3,28,11,8,6,4,18,24,62,9,25,11,17,8,25,16,11,3,1,13
2018,137,Florida St,1199,67,Missouri,1281,54,0,21,49,7,15,18,31,5,30,18,11,9,6,18,16,49,8,24,14,21,6,30,8,16,5,4,21
2018,137,Kansas St,1243,69,Creighton,1166,59,0,23,50,9,19,14,25,7,28,12,11,6,5,11,23,68,9,34,4,5,17,28,12,13,6,3,21
2018,137,Marshall,1267,81,Wichita St,1455,75,0,28,60,9,23,16,22,7,23,11,9,12,4,15,27,65,8,29,13,17,16,28,17,15,4,1,18
2018,137,Michigan St,1277,82,Bucknell,1137,78,0,31,58,5,17,15,22,11,29,21,10,4,6,22,23,55,11,20,21,28,7,21,13,8,3,1,23
2018,137,Nevada,1305,87,Texas,1400,83,1,32,63,11,29,12,20,5,29,18,7,2,6,17,31,67,11,24,10,18,12,30,12,9,4,4,16
2018,137,North Carolina,1314,84,Lipscomb,1252,66,0,31,60,9,22,13,18,10,37,19,18,8,2,17,23,64,7,28,13,15,6,23,14,13,9,2,18
2018,137,Purdue,1345,74,CS Fullerton,1168,48,0,23,59,9,22,19,27,12,32,10,9,5,4,18,18,50,4,18,8,16,5,29,7,17,3,5,24
2018,137,Syracuse,1393,57,TCU,1395,52,0,21,57,3,14,12,15,12,25,8,7,6,5,18,19,48,3,17,11,17,8,26,14,13,3,4,16
2018,137,Texas A&M,1401,73,Providence,1344,69,0,26,52,6,16,15,26,11,33,13,14,2,8,13,27,62,6,20,9,12,5,21,17,6,5,0,23
2018,137,UMBC,1420,74,Virginia,1438,54,0,26,48,12,24,10,14,4,29,16,12,2,0,13,23,56,4,22,4,8,5,17,5,7,8,1,16
2018,137,West Virginia,1452,85,Murray St,1293,68,0,32,62,4,11,17,24,14,19,18,8,9,4,23,21,51,7,23,19,23,14,22,12,16,5,6,23
2018,137,Xavier,1462,102,TX Southern,1411,83,0,35,64,11,24,21,32,10,32,19,13,6,10,22,26,65,8,25,23,27,9,22,12,11,10,3,21
2018,138,Duke,1181,87,Rhode Island,1348,62,0,29,51,10,21,19,24,9,27,20,14,5,1,15,25,63,7,19,5,13,13,16,15,13,5,2,19
2018,138,Gonzaga,1211,90,Ohio St,1326,84,0,31,58,9,22,19,31,13,26,15,13,5,4,22,30,66,11,26,13,16,8,17,12,12,6,2,24
2018,138,Kansas,1242,83,Seton Hall,1371,79,0,28,56,9,21,18,26,9,23,18,11,7,3,16,29,64,10,24,11,16,15,24,9,15,3,3,24
2018,138,Kentucky,1246,95,Buffalo,1138,75,0,36,64,7,15,16,23,13,29,16,13,6,4,20,26,67,7,31,16,22,14,16,8,10,4,1,21
2018,138,Loyola-Chicago,1260,63,Tennessee,1397,62,0,22,44,8,20,11,16,5,22,17,10,3,1,13,25,55,9,25,3,6,6,18,15,7,8,2,17
2018,138,Michigan,1276,64,Houston,1222,63,0,21,59,8,30,14,20,10,28,13,7,4,5,22,20,54,7,18,16,22,10,31,8,10,3,2,19
2018,138,Texas Tech,1403,69,Florida,1196,66,0,28,63,6,15,7,14,13,26,17,8,4,5,14,25,63,6,22,10,15,13,26,11,11,5,9,18
2018,138,Villanova,1437,81,Alabama,1104,58,0,25,63,17,41,14,16,13,22,18,10,6,5,21,20,48,4,16,14,23,9,24,13,15,7,3,13
2018,139,Clemson,1155,84,Auburn,1120,53,0,29,61,10,26,16,23,9,41,19,7,4,6,16,17,66,7,32,12,15,7,25,9,6,4,3,19
2018,139,Florida St,1199,75,Xavier,1462,70,0,24,55,8,23,19,22,10,22,7,14,10,4,23,23,49,5,13,19,30,12,21,11,18,6,2,22
2018,139,Kansas St,1243,50,UMBC,1420,43,0,18,44,1,12,13,18,5,30,4,18,13,2,17,14,47,6,22,9,18,6,22,6,17,11,2,17
2018,139,Nevada,1305,75,Cincinnati,1153,73,0,30,61,6,18,9,16,8,25,13,2,5,0,15,27,66,5,17,14,17,15,29,13,7,1,3,16
