Season,ConfAbbrev,ConfName,DayNum,WName,WTeamID,LName,LTeamID
2009,sun_belt,Sun Belt Conference,121,Denver,1176,ULM,1419
2009,sun_belt,Sun Belt Conference,121,Florida Intl,1198,Louisiana,1418
2009,sun_belt,Sun Belt Conference,121,MTSU,1292,Arkansas St.,1117
2009,sun_belt,Sun Belt Conference,121,North Texas,1317,FL Atlantic,1194
2009,sun_belt,Sun Belt Conference,121,South Alabama,1375,New Orleans,1309
2009,sun_belt,Sun Belt Conference,125,Ark Little Rock,1114,Denver,1176
2009,sun_belt,Sun Belt Conference,125,North Texas,1317,MTSU,1292
2009,sun_belt,Sun Belt Conference,125,South Alabama,1375,Troy,1407
2009,sun_belt,Sun Belt Conference,125,WKU,1443,Florida Intl,1198
2009,sun_belt,Sun Belt Conference,126,South Alabama,1375,Ark Little Rock,1114
2009,sun_belt,Sun Belt Conference,126,WKU,1443,North Texas,1317
2009,sun_belt,Sun Belt Conference,127,WKU,1443,South Alabama,1375
2009,swac,Southwest Athletic Conference,128,Alabama St.,1106,Alabama A&M,1105
2009,swac,Southwest Athletic Conference,128,Jackson St.,1238,TX Southern,1411
2009,swac,Southwest Athletic Conference,129,Ark Pine Bluff,1115,Southern Univ,1380
2009,swac,Southwest Athletic Conference,129,Prairie View,1341,MS Valley St.,1290
2009,swac,Southwest Athletic Conference,130,Alabama St.,1106,Ark Pine Bluff,1115
2009,swac,Southwest Athletic Conference,130,Jackson St.,1238,Prairie View,1341
2009,swac,Southwest Athletic Conference,131,Alabama St.,1106,Jackson St.,1238
2009,wac,Western Athletic Conference,127,Fresno St.,1201,Hawaii,1218
2009,wac,Western Athletic Conference,129,Louisiana Tech,1256,Idaho,1225
2009,wac,Western Athletic Conference,129,Nevada,1305,San Jose St.,1363
2009,wac,Western Athletic Conference,129,New Mexico St.,1308,Boise St.,1129
2009,wac,Western Athletic Conference,129,Utah St.,1429,Fresno St.,1201
2009,wac,Western Athletic Conference,130,Nevada,1305,Louisiana Tech,1256
2009,wac,Western Athletic Conference,130,Utah St.,1429,New Mexico St.,1308
2009,wac,Western Athletic Conference,131,Utah St.,1429,Nevada,1305
2009,wcc,West Coast Conference,123,Pepperdine,1337,San Francisco,1362
2009,wcc,West Coast Conference,123,San Diego,1360,Loy Marymount,1258
2009,wcc,West Coast Conference,124,Portland,1339,Pepperdine,1337
2009,wcc,West Coast Conference,124,Santa Clara,1365,San Diego,1360
2009,wcc,West Coast Conference,125,Gonzaga,1211,Santa Clara,1365
2009,wcc,West Coast Conference,125,Saint Mary's,1388,Portland,1339
2009,wcc,West Coast Conference,126,Gonzaga,1211,Saint Mary's,1388
2010,a_sun,Atlantic Sun Conference,121,Jacksonville,1239,North Florida,1316
2010,a_sun,Atlantic Sun Conference,121,Kennesaw,1244,Lipscomb,1252
2010,a_sun,Atlantic Sun Conference,122,ETSU,1190,Campbell,1144
2010,a_sun,Atlantic Sun Conference,122,Mercer,1273,Belmont,1125
2010,a_sun,Atlantic Sun Conference,123,ETSU,1190,Kennesaw,1244
2010,a_sun,Atlantic Sun Conference,123,Mercer,1273,Jacksonville,1239
2010,a_sun,Atlantic Sun Conference,124,ETSU,1190,Mercer,1273
2010,a_ten,Atlantic 10 Conference,127,Dayton,1173,G Washington,1203
2010,a_ten,Atlantic 10 Conference,127,Massachusetts,1269,Charlotte,1150
2010,a_ten,Atlantic 10 Conference,127,Rhode Island,1348,Saint Joseph's,1386
2010,a_ten,Atlantic 10 Conference,127,St. Bonaventure,1382,Duquesne,1182
2010,a_ten,Atlantic 10 Conference,130,Rhode Island,1348,Saint Louis,1387
2010,a_ten,Atlantic 10 Conference,130,Richmond,1350,Massachusetts,1269
2010,a_ten,Atlantic 10 Conference,130,Temple,1396,St. Bonaventure,1382
2010,a_ten,Atlantic 10 Conference,130,Xavier,1462,Dayton,1173
2010,a_ten,Atlantic 10 Conference,131,Richmond,1350,Xavier,1462
2010,a_ten,Atlantic 10 Conference,131,Temple,1396,Rhode Island,1348
2010,a_ten,Atlantic 10 Conference,132,Temple,1396,Richmond,1350
2010,acc,Atlantic Coast Conference,129,Georgia Tech,1210,North Carolina,1314
2010,acc,Atlantic Coast Conference,129,Miami FL,1274,Wake Forest,1448
2010,acc,Atlantic Coast Conference,129,NC State,1301,Clemson,1155
2010,acc,Atlantic Coast Conference,129,Virginia,1438,Boston College,1130
2010,acc,Atlantic Coast Conference,130,Duke,1181,Virginia,1438
2010,acc,Atlantic Coast Conference,130,Georgia Tech,1210,Maryland,1268
2010,acc,Atlantic Coast Conference,130,Miami FL,1274,Virginia Tech,1439
2010,acc,Atlantic Coast Conference,130,NC State,1301,Florida St.,1199
2010,acc,Atlantic Coast Conference,131,Duke,1181,Miami FL,1274
2010,acc,Atlantic Coast Conference,131,Georgia Tech,1210,NC State,1301
2010,acc,Atlantic Coast Conference,132,Duke,1181,Georgia Tech,1210
2010,aec,America East Conference,124,Boston Univ,1131,Hartford,1216
2010,aec,America East Conference,124,New Hampshire,1306,Maine,1263
2010,aec,America East Conference,124,Stony Brook,1392,SUNY Albany,1107
2010,aec,America East Conference,124,Vermont,1436,UMBC,1420
2010,aec,America East Conference,125,Boston Univ,1131,Stony Brook,1392
2010,aec,America East Conference,125,Vermont,1436,New Hampshire,1306
2010,aec,America East Conference,131,Vermont,1436,Boston Univ,1131
2010,big_east,Big East Conference,127,Cincinnati,1153,Rutgers,1353
2010,big_east,Big East Conference,127,Seton Hall,1371,Providence,1344
2010,big_east,Big East Conference,127,South Florida,1378,DePaul,1177
2010,big_east,Big East Conference,127,St. John's,1385,Connecticut,1163
2010,big_east,Big East Conference,128,Cincinnati,1153,Louisville,1257
2010,big_east,Big East Conference,128,Georgetown,1207,South Florida,1378
2010,big_east,Big East Conference,128,Marquette,1266,St. John's,1385
2010,big_east,Big East Conference,128,Notre Dame,1323,Seton Hall,1371
2010,big_east,Big East Conference,129,Georgetown,1207,Syracuse,1393
2010,big_east,Big East Conference,129,Marquette,1266,Villanova,1437
2010,big_east,Big East Conference,129,Notre Dame,1323,Pittsburgh,1338
2010,big_east,Big East Conference,129,West Virginia,1452,Cincinnati,1153
2010,big_east,Big East Conference,130,Georgetown,1207,Marquette,1266
2010,big_east,Big East Conference,130,West Virginia,1452,Notre Dame,1323
2010,big_east,Big East Conference,131,West Virginia,1452,Georgetown,1207
2010,big_sky,Big Sky Conference,124,Montana,1285,Northern Arizona,1319
2010,big_sky,Big Sky Conference,124,Portland St.,1340,Montana St.,1286
2010,big_sky,Big Sky Conference,127,Montana,1285,N Colorado,1294
2010,big_sky,Big Sky Conference,127,Weber St.,1451,Portland St.,1340
2010,big_sky,Big Sky Conference,128,Montana,1285,Weber St.,1451
2010,big_south,Big South Conference,120,Coastal Car,1157,VMI,1440
2010,big_south,Big South Conference,120,Radford,1347,Charleston So,1149
2010,big_south,Big South Conference,120,UNC Asheville,1421,High Point,1219
2010,big_south,Big South Conference,120,Winthrop,1457,Liberty,1251
2010,big_south,Big South Conference,122,Coastal Car,1157,UNC Asheville,1421
2010,big_south,Big South Conference,122,Winthrop,1457,Radford,1347
2010,big_south,Big South Conference,124,Winthrop,1457,Coastal Car,1157
2010,big_ten,Big Ten Conference,129,Michigan,1276,Iowa,1234
2010,big_ten,Big Ten Conference,129,Minnesota,1278,Penn St.,1336
2010,big_ten,Big Ten Conference,129,Northwestern,1321,Indiana,1231
2010,big_ten,Big Ten Conference,130,Illinois,1228,Wisconsin,1458
2010,big_ten,Big Ten Conference,130,Minnesota,1278,Michigan St.,1277
2010,big_ten,Big Ten Conference,130,Ohio St.,1326,Michigan,1276
2010,big_ten,Big Ten Conference,130,Purdue,1345,Northwestern,1321
2010,big_ten,Big Ten Conference,131,Minnesota,1278,Purdue,1345
2010,big_ten,Big Ten Conference,131,Ohio St.,1326,Illinois,1228
2010,big_ten,Big Ten Conference,132,Ohio St.,1326,Minnesota,1278
2010,big_twelve,Big 12 Conference,128,Nebraska,1304,Missouri,1281
2010,big_twelve,Big 12 Conference,128,Oklahoma St.,1329,Oklahoma,1328
2010,big_twelve,Big 12 Conference,128,Texas,1400,Iowa St.,1235
2010,big_twelve,Big 12 Conference,128,Texas Tech,1403,Colorado,1160
2010,big_twelve,Big 12 Conference,129,Baylor,1124,Texas,1400
2010,big_twelve,Big 12 Conference,129,Kansas,1242,Texas Tech,1403
2010,big_twelve,Big 12 Conference,129,Kansas St.,1243,Oklahoma St.,1329
2010,big_twelve,Big 12 Conference,129,Texas A&M,1401,Nebraska,1304
2010,big_twelve,Big 12 Conference,130,Kansas,1242,Texas A&M,1401
2010,big_twelve,Big 12 Conference,130,Kansas St.,1243,Baylor,1124
2010,big_twelve,Big 12 Conference,131,Kansas,1242,Kansas St.,1243
2010,big_west,Big West Conference,128,Cal Poly,1142,UC Irvine,1414
2010,big_west,Big West Conference,128,CS Fullerton,1168,CS Northridge,1169
2010,big_west,Big West Conference,129,Long Beach St.,1253,Cal Poly,1142
2010,big_west,Big West Conference,129,UC Davis,1413,CS Fullerton,1168
2010,big_west,Big West Conference,130,Long Beach St.,1253,Pacific,1334
2010,big_west,Big West Conference,130,UC Santa Barbara,1364,UC Davis,1413
2010,big_west,Big West Conference,131,UC Santa Barbara,1364,Long Beach St.,1253
2010,caa,Coastal Athletic Association,123,Hofstra,1220,Georgia St.,1209
2010,caa,Coastal Athletic Association,123,James Madison,1241,Drexel,1180
2010,caa,Coastal Athletic Association,123,Towson,1406,UNC Wilmington,1423
2010,caa,Coastal Athletic Association,123,VCU,1433,Delaware,1174
2010,caa,Coastal Athletic Association,124,Northeastern,1318,Hofstra,1220
2010,caa,Coastal Athletic Association,124,Old Dominion,1330,Towson,1406
2010,caa,Coastal Athletic Association,124,VCU,1433,George Mason,1206
2010,caa,Coastal Athletic Association,124,William & Mary,1456,James Madison,1241
2010,caa,Coastal Athletic Association,125,Old Dominion,1330,VCU,1433
2010,caa,Coastal Athletic Association,125,William & Mary,1456,Northeastern,1318
2010,caa,Coastal Athletic Association,126,Old Dominion,1330,William & Mary,1456
2010,cusa,Conference USA,128,Houston,1222,East Carolina,1187
2010,cusa,Conference USA,128,Southern Miss,1379,Tulane,1408
2010,cusa,Conference USA,128,Tulsa,1409,Rice,1349
2010,cusa,Conference USA,128,UCF,1416,SMU,1374
2010,cusa,Conference USA,129,Houston,1222,Memphis,1272
2010,cusa,Conference USA,129,Southern Miss,1379,UAB,1412
2010,cusa,Conference USA,129,Tulsa,1409,Marshall,1267
2010,cusa,Conference USA,129,UTEP,1431,UCF,1416
2010,cusa,Conference USA,130,Houston,1222,Southern Miss,1379
2010,cusa,Conference USA,130,UTEP,1431,Tulsa,1409
2010,cusa,Conference USA,131,Houston,1222,UTEP,1431
2010,gwc,Great West Conference,128,Houston Chr,1223,Chicago St.,1152
2010,gwc,Great West Conference,128,NJIT,1312,North Dakota,1315
2010,gwc,Great West Conference,128,UTRGV,1410,Utah Valley,1430
2010,gwc,Great West Conference,130,Houston Chr,1223,NJIT,1312
2010,gwc,Great West Conference,130,South Dakota,1377,UTRGV,1410
2010,gwc,Great West Conference,131,South Dakota,1377,Houston Chr,1223
2010,horizon,Horizon League,120,Cleveland St.,1156,Loyola-Chicago,1260
2010,horizon,Horizon League,120,Detroit,1178,Valparaiso,1434
2010,horizon,Horizon League,120,WI Green Bay,1453,Youngstown St.,1464
2010,horizon,Horizon League,120,WI Milwaukee,1454,IL Chicago,1227
2010,horizon,Horizon League,123,Detroit,1178,WI Green Bay,1453
2010,horizon,Horizon League,123,WI Milwaukee,1454,Cleveland St.,1156
2010,horizon,Horizon League,124,Butler,1139,WI Milwaukee,1454
2010,horizon,Horizon League,124,Wright St.,1460,Detroit,1178
2010,horizon,Horizon League,127,Butler,1139,Wright St.,1460
2010,maac,Metro Atlantic Athletic Conference,123,Canisius,1145,Marist,1265
2010,maac,Metro Atlantic Athletic Conference,123,Manhattan,1264,Loyola MD,1259
2010,maac,Metro Atlantic Athletic Conference,124,Fairfield,1193,Canisius,1145
2010,maac,Metro Atlantic Athletic Conference,124,Niagara,1310,Iona,1233
2010,maac,Metro Atlantic Athletic Conference,124,Rider,1351,Saint Peter's,1389
2010,maac,Metro Atlantic Athletic Conference,124,Siena,1373,Manhattan,1264
2010,maac,Metro Atlantic Athletic Conference,125,Fairfield,1193,Niagara,1310
2010,maac,Metro Atlantic Athletic Conference,125,Siena,1373,Rider,1351
2010,maac,Metro Atlantic Athletic Conference,126,Siena,1373,Fairfield,1193
2010,mac,Mid-American Conference,125,Buffalo,1138,Toledo,1405
2010,mac,Mid-American Conference,125,E Michigan,1185,N Illinois,1296
2010,mac,Mid-American Conference,125,Ohio,1325,Ball St.,1123
2010,mac,Mid-American Conference,125,W Michigan,1444,Bowling Green,1132
2010,mac,Mid-American Conference,129,Akron,1103,E Michigan,1185
2010,mac,Mid-American Conference,129,Miami OH,1275,Buffalo,1138
2010,mac,Mid-American Conference,129,Ohio,1325,Kent,1245
2010,mac,Mid-American Conference,129,W Michigan,1444,C Michigan,1141
2010,mac,Mid-American Conference,130,Akron,1103,W Michigan,1444
2010,mac,Mid-American Conference,130,Ohio,1325,Miami OH,1275
2010,mac,Mid-American Conference,131,Ohio,1325,Akron,1103
2010,meac,Mid-Eastern Athletic Conference,127,Bethune-Cookman,1126,Florida A&M,1197
2010,meac,Mid-Eastern Athletic Conference,127,NC A&T,1299,Howard,1224
2010,meac,Mid-Eastern Athletic Conference,128,Delaware St.,1175,Bethune-Cookman,1126
2010,meac,Mid-Eastern Athletic Conference,128,MD E Shore,1271,Coppin St.,1164
2010,meac,Mid-Eastern Athletic Conference,128,Morgan St.,1288,NC A&T,1299
2010,meac,Mid-Eastern Athletic Conference,129,Hampton,1214,Norfolk St.,1313
2010,meac,Mid-Eastern Athletic Conference,129,S Carolina St.,1354,MD E Shore,1271
2010,meac,Mid-Eastern Athletic Conference,130,Morgan St.,1288,Hampton,1214
2010,meac,Mid-Eastern Athletic Conference,130,S Carolina St.,1354,Delaware St.,1175
2010,meac,Mid-Eastern Athletic Conference,131,Morgan St.,1288,S Carolina St.,1354
2010,mvc,Missouri Valley Conference,122,Drake,1179,S Illinois,1356
2010,mvc,Missouri Valley Conference,122,Missouri St.,1283,Evansville,1191
2010,mvc,Missouri Valley Conference,123,Bradley,1133,Creighton,1166
2010,mvc,Missouri Valley Conference,123,Illinois St.,1229,Indiana St.,1232
2010,mvc,Missouri Valley Conference,123,Northern Iowa,1320,Drake,1179
2010,mvc,Missouri Valley Conference,123,Wichita St.,1455,Missouri St.,1283
2010,mvc,Missouri Valley Conference,124,Northern Iowa,1320,Bradley,1133
2010,mvc,Missouri Valley Conference,124,Wichita St.,1455,Illinois St.,1229
2010,mvc,Missouri Valley Conference,125,Northern Iowa,1320,Wichita St.,1455
2010,mwc,Mountain West Conference,128,Air Force,1102,Wyoming,1461
2010,mwc,Mountain West Conference,129,BYU,1140,TCU,1395
2010,mwc,Mountain West Conference,129,New Mexico,1307,Air Force,1102
2010,mwc,Mountain West Conference,129,San Diego St.,1361,Colorado St.,1161
2010,mwc,Mountain West Conference,129,UNLV,1424,Utah,1428
2010,mwc,Mountain West Conference,130,San Diego St.,1361,New Mexico,1307
2010,mwc,Mountain West Conference,130,UNLV,1424,BYU,1140
2010,mwc,Mountain West Conference,131,San Diego St.,1361,UNLV,1424
2010,nec,Northeast Conference,122,LIU Brooklyn,1254,F Dickinson,1192
2010,nec,Northeast Conference,122,Mt St. Mary's,1291,Saint Francis PA,1384
2010,nec,Northeast Conference,122,Quinnipiac,1346,Monmouth NJ,1284
2010,nec,Northeast Conference,122,Robert Morris,1352,Central Conn,1148
2010,nec,Northeast Conference,125,Quinnipiac,1346,LIU Brooklyn,1254
2010,nec,Northeast Conference,125,Robert Morris,1352,Mt St. Mary's,1291
2010,nec,Northeast Conference,128,Robert Morris,1352,Quinnipiac,1346
2010,ovc,Ohio Valley Conference,120,E Illinois,1183,E Kentucky,1184
2010,ovc,Ohio Valley Conference,120,Morehead St.,1287,Jacksonville St.,1240
2010,ovc,Ohio Valley Conference,120,Murray St.,1293,Tennessee St.,1398
2010,ovc,Ohio Valley Conference,120,Tennessee Tech,1399,Austin Peay,1122
2010,ovc,Ohio Valley Conference,123,Morehead St.,1287,Tennessee Tech,1399
2010,ovc,Ohio Valley Conference,123,Murray St.,1293,E Illinois,1183
2010,ovc,Ohio Valley Conference,124,Murray St.,1293,Morehead St.,1287
2010,pac_ten,Pacific-10 Conference,128,Oregon,1332,Washington St.,1450
2010,pac_ten,Pacific-10 Conference,129,California,1143,Oregon,1332
2010,pac_ten,Pacific-10 Conference,129,Stanford,1390,Arizona St.,1113
2010,pac_ten,Pacific-10 Conference,129,UCLA,1417,Arizona,1112
2010,pac_ten,Pacific-10 Conference,129,Washington,1449,Oregon St.,1333
2010,pac_ten,Pacific-10 Conference,130,California,1143,UCLA,1417
2010,pac_ten,Pacific-10 Conference,130,Washington,1449,Stanford,1390
2010,pac_ten,Pacific-10 Conference,131,Washington,1449,California,1143
2010,patriot,Patriot League,121,American Univ,1110,Navy,1298
2010,patriot,Patriot League,121,Holy Cross,1221,Bucknell,1137
2010,patriot,Patriot League,121,Lafayette,1248,Colgate,1159
2010,patriot,Patriot League,121,Lehigh,1250,Army,1119
2010,patriot,Patriot League,125,Lafayette,1248,Holy Cross,1221
2010,patriot,Patriot League,125,Lehigh,1250,American Univ,1110
2010,patriot,Patriot League,130,Lehigh,1250,Lafayette,1248
2010,sec,Southeastern Conference,129,Alabama,1104,South Carolina,1376
2010,sec,Southeastern Conference,129,Florida,1196,Auburn,1120
2010,sec,Southeastern Conference,129,Georgia,1208,Arkansas,1116
2010,sec,Southeastern Conference,129,Tennessee,1397,LSU,1261
2010,sec,Southeastern Conference,130,Kentucky,1246,Alabama,1104
2010,sec,Southeastern Conference,130,Mississippi St.,1280,Florida,1196
2010,sec,Southeastern Conference,130,Tennessee,1397,Mississippi,1279
2010,sec,Southeastern Conference,130,Vanderbilt,1435,Georgia,1208
2010,sec,Southeastern Conference,131,Kentucky,1246,Tennessee,1397
2010,sec,Southeastern Conference,131,Mississippi St.,1280,Vanderbilt,1435
2010,sec,Southeastern Conference,132,Kentucky,1246,Mississippi St.,1280
2010,southern,Southern Conference,123,Chattanooga,1151,Ga Southern,1204
2010,southern,Southern Conference,123,Citadel,1154,Samford,1359
2010,southern,Southern Conference,123,Elon,1189,Davidson,1172
2010,southern,Southern Conference,123,UNC Greensboro,1422,Furman,1202
2010,southern,Southern Conference,124,Appalachian St.,1111,Citadel,1154
2010,southern,Southern Conference,124,Col Charleston,1158,Chattanooga,1151
2010,southern,Southern Conference,124,W Carolina,1441,Elon,1189
2010,southern,Southern Conference,124,Wofford,1459,UNC Greensboro,1422
2010,southern,Southern Conference,125,Appalachian St.,1111,Col Charleston,1158
2010,southern,Southern Conference,125,Wofford,1459,W Carolina,1441
2010,southern,Southern Conference,126,Wofford,1459,Appalachian St.,1111
2010,southland,Southland Conference,128,Sam Houston St.,1358,Nicholls St.,1311
2010,southland,Southland Conference,128,SE Louisiana,1368,Texas St.,1402
2010,southland,Southland Conference,128,SF Austin,1372,UT Arlington,1426
2010,southland,Southland Conference,128,TAM C. Christi,1394,UT San Antonio,1427
2010,southland,Southland Conference,129,Sam Houston St.,1358,SE Louisiana,1368
2010,southland,Southland Conference,129,SF Austin,1372,TAM C. Christi,1394
2010,southland,Southland Conference,131,Sam Houston St.,1358,SF Austin,1372
2010,summit,Summit League,124,IUPUI,1237,W Illinois,1442
2010,summit,Summit League,124,Oakland,1324,Missouri KC,1282
2010,summit,Summit League,125,PFW,1236,S Dakota St.,1355
2010,summit,Summit League,125,Oral Roberts,1331,N Dakota St.,1295
2010,summit,Summit League,126,IUPUI,1237,Oral Roberts,1331
2010,summit,Summit League,126,Oakland,1324,PFW,1236
2010,summit,Summit League,127,Oakland,1324,IUPUI,1237
